gene	test_score	p_value	P_FDR
OSBPL9	7.97776601341777	0.000202741080013835	0.0152625082993666
P2RX7	7.66736233708668	0.000395060349656418	0.0240205271667667
PACS1	11.4878206552403	1.48811370404012e-06	0.000611368165812011
PACSIN2	6.30338495547026	0.00121730483074256	0.0476996215984816
PARP10	5.84620419566901	0.000792799917574749	0.03704551751374
PARP3	8.19132387121841	0.000210337870250488	0.0156799186983803
PBRM1	14.5311341696898	7.29999342086174e-07	0.000384684480888307
PCID2	10.5788957205501	1.25754251868448e-05	0.00233814026820996
PCNT	9.3100383173015	5.81802626000716e-05	0.00689233157406429
PDF	9.34418352461162	2.82892964289516e-05	0.00432317028027239
PDIA3	8.05403511767923	0.000402385483228129	0.0240205271667667
PGAP3	7.3644149444704	0.00023343868664305	0.0162895434213657
PHF7	7.43025453505183	0.000417136492050885	0.0248042018347145
PKD1	6.609527685735	0.00100978592429557	0.0421627008062429
PLA2G15	9.22776458963676	4.96669944558548e-05	0.00637824377541489
PLA2G1B	8.89874801659372	0.000141996290943691	0.012190939989896
PLEC	5.26160157495585	0.0011668673399774	0.0464226518311344
PLEKHA8	7.77980150580464	0.00013086380611016	0.0116270970056713
PMVK	7.26321195525156	0.00103271931252058	0.0428859144944008
PNLDC1	6.407091514641	0.000760794652257646	0.0366765421949569
PNMT	8.73466448621567	0.000196788425542493	0.0150366035957019
POC1A	9.76586172096641	4.63844518201473e-05	0.00605852301466231
POLD4	9.34016463298603	6.11519418923789e-05	0.00713377080915523
PPM1F	10.7289509412553	8.75052913262842e-06	0.00185729980840038
PPM1M	8.98768815718154	5.27482792345157e-05	0.00657409545118545
PPP1R13B	6.43246899192985	0.00126973790956064	0.0493743886358924
PPTC7	8.67321487473246	0.000165761903974659	0.0136192119168857
PRKAG1	14.9271924835003	3.92148816752425e-07	0.000272400828073207
PRKCD	12.6361151004441	2.75521755088715e-06	0.000895856055588455
PROCR	7.06179388558759	0.000625281916619591	0.0321425776539595
PRPF3	9.97825716089913	2.44091970027505e-05	0.00388563904787534
PRR12	7.78746791853376	0.000124687133307821	0.0112343704844396
PRR18	11.3309611846733	8.66911765617928e-06	0.00185729980840038
PRRG2	11.4954053803681	9.95102923306845e-06	0.00200886283126839
PRSS16	7.88472285198426	0.000185859143049472	0.0144848142325878
PTPN22	8.56395121280718	0.000132959325718218	0.0116774966415276
RAB1B	10.0093877223091	1.03608395825017e-05	0.00205629026623105
RAB38	5.06749989180565	0.00115354767624887	0.0460274558444783
RAD54L	6.39337206436759	0.000908616855982536	0.039786483647923
RAD54L2	11.284653284348	4.46526826214377e-06	0.00113730382636802
RALGAPB	7.50438874704368	0.000269905803697457	0.0180117925419412
RAPGEFL1	11.4029535907317	6.8369920666056e-06	0.00160897299503127
RARA	7.74554390716128	0.000450668122134346	0.0262866803147216
RBM15B	11.4286504231089	2.31879759182707e-06	0.000809665117347789
RBM4B	9.40990351435709	8.42446112857553e-05	0.00858284099779275
RCN3	9.57135104233319	5.50438947614085e-05	0.00667603809320511
REEP2	7.24346203925937	0.000198246717656336	0.0150726683543489
REV1	8.78669730972885	0.000148528231798117	0.0126100468796602
RHEBL1	14.959413486151	3.68042952891834e-07	0.000272400828073207
RHOD	11.52636167363	5.44020059756178e-06	0.00136290402511376
RHOF	9.40033399894019	4.11718264903271e-05	0.00556803409225822
RHPN1	6.34991009506362	0.000934535712466267	0.0402803689066698
RIMS1	12.6753375196046	2.43604198124636e-06	0.000809665117347789
RIN1	12.694410386296	1.93838799733559e-06	0.000705296318459106
RIN2	7.06188020128859	0.00120978983332121	0.0475270134519657
RLTPR	7.176273930206	0.000626097670787806	0.0321425776539595
RNASE4	7.04268023080053	0.000379421365156563	0.0233803117029137
ROM1	6.41837414472411	0.000879033459499245	0.0397805175755032
RPGRIP1	9.5323764008685	6.45651038232442e-05	0.00722106360744757
RPGRIP1L	7.14656211162195	0.000329725445701534	0.0208217531454994
RUNDC3A	15.0044172254549	1.73725902219424e-07	0.000165929952357327
RXRA	8.55190256476037	0.00012497336620565	0.0112343704844396
S100A8	9.02722281087835	6.95776306246509e-05	0.00743556189654487
SAT2	6.33206694608435	0.000787965186952122	0.03704551751374
SCGB1A1	12.8548418278161	6.99349935406879e-07	0.000384684480888307
SCHIP1	7.29959276591436	0.000923401440989347	0.0401722996360965
SDPR	6.93696439927864	0.000806150984923426	0.0374455907343459
SEMA3G	12.1390583518834	3.6636807484447e-06	0.00100811691073039
SENP3	7.23866341555753	0.000402033880072206	0.0240205271667667
SETD6	7.21206800357542	0.000312061242474515	0.0202932762021087
SFI1	6.17102807143259	0.00090261180892548	0.039786483647923
SFMBT1	13.1674780506216	7.0983908928568e-07	0.000384684480888307
SGOL2	7.42912543269577	0.000373802910145438	0.0231273525216299
SH3RF2	8.74219884185391	0.000117037632535233	0.0111091248472263
SHISA8	8.29404878783014	0.000140771147311591	0.0121540377017838
SIPA1	8.28227834626231	0.000156213322770493	0.0129741956444493
SLC12A5	9.52229938809208	5.28357516406119e-05	0.00657409545118545
SLC18A3	11.4052441329928	1.24413538808987e-05	0.00233814026820996
SLC25A17	16.8195085161037	1.65105300542479e-08	6.30784800722539e-05
SLC35F6	7.65695945876824	0.000274439745388988	0.0182347312566718
SLC44A2	8.19270789315487	0.00013174237478919	0.0116374969452509
SLK	6.83447452928983	0.00119493804187198	0.0473084019582582
SLPI	11.4149506001036	8.20704154969043e-06	0.0018176812893097
SLX4	9.19884214713571	8.39382803609068e-05	0.00858284099779275
SMARCA4	7.29583486340326	0.000576533439942017	0.0305923056569233
SMARCD1	10.4885502896154	2.3861704229633e-05	0.00383846909512896
SNAP91	9.1677445238746	0.00010095504628671	0.00988971164970197
SNRNP200	10.9523261514575	7.78970322157235e-06	0.00177674991988162
SNTB2	7.11699988197174	0.000323502263459119	0.0205990066257594
SNX16	5.53416314362204	0.000859685971318913	0.0393344940529809
SNX8	7.33321350813851	0.00071460277398816	0.0348671168676358
SOST	7.21603493922161	0.000217777852815737	0.0160776866991792
SP4	8.48213644706541	9.28100134683918e-05	0.00927008252172525
SPATA33	7.37150330199882	0.00088765583649042	0.0397805175755032
SPC25	8.84379716020636	0.00010965572335031	0.0104734922764965
SPTBN2	10.4966109255739	2.12047554226658e-05	0.00344735183371466
SSBP2	7.38009327981826	0.000219822256001478	0.0161060062030076
ST13	8.12732804200045	0.000228046008282745	0.0162013017075393
STAB1	7.90196887737114	0.000315062583294057	0.0203477592914367
STARD3	6.64212422439611	0.00100325748023156	0.0420048789394483
STARD7	12.5324282387526	2.98139534926634e-06	0.000919986889148098
STAU1	7.49667573164923	0.00115303193701832	0.0460274558444783
STK4	10.7348264345914	1.23254807729012e-05	0.00233814026820996
STRA6	6.853923540933	0.0011015809297289	0.0449738390287819
SUMO2	7.44350539037558	0.000224549712280031	0.0162013017075393
TACSTD2	8.22097914216453	0.000163786635988927	0.0135296614658529
TAOK2	13.8128137873669	0.000276806239636218	0.0183123504507389
TCF12	6.55835556567714	0.00105612696125379	0.0436208978969741
TERF2	8.94394000663202	1.96389658237983e-05	0.00326220299694876
TET2	7.11113267079127	0.000774577115415287	0.0370253429681775
THSD7A	8.64055221042005	0.000129345692565397	0.0115594203145286
TLR9	16.1220800703111	1.36761833524623e-07	0.000149285309994521
TMED6	5.04912513498098	0.00129997174319352	0.0499066980009072
TMEM110	14.6926840183377	1.46692121116843e-07	0.000149449932993839
TMEM258	12.230703673093	1.91330683274593e-06	0.000705296318459106
TMEM42	6.02086515488316	0.000884981538142982	0.0397805175755032
TNFAIP2	8.51743849858656	0.000123038615431947	0.0112343704844396
TNRC6A	8.5398484935156	0.000138156947796619	0.0119961049785678
TOP3B	8.32246043947876	5.68032544324693e-05	0.00683517586013382
TP53I13	8.12883709222888	0.000154345431748748	0.0129741956444493
TRAF3IP3	6.93453106634346	0.000539714447703399	0.0298837543108817
TRAF7	9.02860232382189	0.000186623897289406	0.0144848142325878
TRANK1	8.19419024986797	0.000259688402117986	0.0176380362718536
TRAPPC6B	6.17654623933744	0.00114225638434029	0.0460207979183993
TRIM54	5.0776844058582	0.000898329051204461	0.039786483647923
TRPC4AP	10.5579845723411	1.45323437161782e-05	0.00253696998971695
TSGA10	5.81223966515253	0.000820267123850749	0.0379142645675735
TSSK6	12.2998724150939	2.43715452152848e-06	0.000809665117347789
TUBA1A	6.97180026035858	0.000744436635354506	0.0360015210806568
TUBA1B	8.55193777367961	6.28259696010547e-05	0.00722106360744757
UBE2E3	8.89325961612366	7.26410883320483e-05	0.00768579212983588
UBE2L3	10.0384005487933	3.33757608074192e-05	0.00493987877260021
UBE2Q2L	10.04574674154	1.51915322721408e-05	0.00260850557508826
UBL4B	9.50897157144096	6.7272526147244e-05	0.00738090643102077
USP33	8.09324520621849	4.49930731298842e-05	0.00597804469076722
UTP18	10.6828672848354	1.69031834401645e-05	0.00286108687391496
VANGL2	8.30009126419486	0.000185377967696576	0.0144848142325878
VPS4A	8.97467981997775	6.34666032534037e-05	0.00722106360744757
VSTM2L	8.54104610502172	0.00022940618928291	0.0162013017075393
WDR82	12.3493469297755	4.05336837949744e-06	0.00104989111144881
WFDC12	7.03135403222135	0.00051045953687312	0.0286795685385846
XIRP1	7.21387759443659	0.000776412289134831	0.0370253429681775
XPNPEP3	15.2494518055215	4.66221130590583e-08	8.20629309415954e-05
XRCC3	6.51617162374042	0.00034941730229876	0.0218006726874508
YIF1A	11.8746336658477	1.80728021481613e-06	0.000690471406070503
YJEFN3	7.57894995811445	0.000268558922091766	0.0180117925419412
ZBTB45	6.20184962667841	0.000387399063622729	0.0237760340975202
ZCCHC2	6.34698714894087	0.000927942793583436	0.0401722996360965
ZMYM1	6.04048434244839	0.000567017428378391	0.0303247257578393
ZNF132	5.59815681945345	0.000826707152307482	0.0380534298239848
ZNF14	6.926252045765	0.000719337894680594	0.0348981641476471
ZNF165	6.38319593008051	0.00129405718287534	0.0499066980009072
ZNF197	5.57169772764024	0.00114434649973771	0.0460207979183993
ZNF324B	6.97731015243879	0.000898540607915055	0.039786483647923
ZNF341	8.77345062669065	0.000108985798644934	0.0104734922764965
ZNF513	6.82495181662768	0.000474450491943279	0.0272577158566812
ZNF584	10.9332283314987	3.01873361641114e-06	0.000919986889148098
ZNF703	7.40672277367447	0.000698910549110754	0.034233176318944
ZNF804A	9.59777641288404	5.73321152793627e-05	0.00684491707577516
ZPBP	3.31739963707371	0.000908595522793854	0.039786483647923
ZPBP2	11.3804629900776	1.26989688693513e-05	0.00233814026820996
ZSCAN9	10.6391957628254	9.56750137159901e-06	0.00197581832379427
